IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.180.86,8080,8080,FALSE,SIN,Asia Pacific,Singapore,16,6.32
47.243.162.49,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,78,6.32
8.218.126.53,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,184,6.31
8.217.248.220,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,40,6.31
8.222.180.86,8880,8880,FALSE,SIN,Asia Pacific,Singapore,20,6.3
8.222.215.228,2082,2082,FALSE,SIN,Asia Pacific,Singapore,3,6.3
47.236.10.100,2087,2087,TRUE,SIN,Asia Pacific,Singapore,45,6.3
47.236.87.206,2086,2086,FALSE,SIN,Asia Pacific,Singapore,12,6.29
47.236.172.71,2086,2086,FALSE,SIN,Asia Pacific,Singapore,19,6.29
8.210.146.108,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,134,6.28
47.236.97.90,2052,2052,FALSE,SIN,Asia Pacific,Singapore,16,6.28
8.217.49.34,443,443,TRUE,HKG,Asia Pacific,Hong Kong,59,6.28
47.236.130.95,2052,2052,FALSE,SIN,Asia Pacific,Singapore,153,6.28
8.219.124.227,2095,2095,FALSE,SIN,Asia Pacific,Singapore,21,6.28
47.236.75.113,8080,8080,FALSE,SIN,Asia Pacific,Singapore,11,6.28
47.236.5.223,2096,2096,TRUE,SIN,Asia Pacific,Singapore,110,6.28
47.236.121.7,2096,2096,TRUE,SIN,Asia Pacific,Singapore,85,6.28
47.236.172.95,2052,2052,FALSE,SIN,Asia Pacific,Singapore,30,6.27
47.243.70.197,443,443,TRUE,HKG,Asia Pacific,Hong Kong,121,6.27
47.76.146.1,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,68,6.27
8.219.163.195,8880,8880,FALSE,SIN,Asia Pacific,Singapore,12,6.26
47.236.116.182,2053,2053,TRUE,SIN,Asia Pacific,Singapore,63,6.26
47.236.11.84,2082,2082,FALSE,SIN,Asia Pacific,Singapore,26,6.26
47.236.11.84,2053,2053,TRUE,SIN,Asia Pacific,Singapore,100,6.26
47.236.172.95,2053,2053,TRUE,SIN,Asia Pacific,Singapore,69,6.26
8.219.82.35,2096,2096,TRUE,SIN,Asia Pacific,Singapore,178,6.26
8.219.101.72,2095,2095,FALSE,SIN,Asia Pacific,Singapore,12,6.26
47.236.167.231,2096,2096,TRUE,SIN,Asia Pacific,Singapore,57,6.26
8.218.85.128,80,80,FALSE,HKG,Asia Pacific,Hong Kong,40,6.26
47.236.165.25,2096,2096,TRUE,SIN,Asia Pacific,Singapore,53,6.25
8.219.152.195,80,80,FALSE,SIN,Asia Pacific,Singapore,32,6.25
8.219.104.37,2083,2083,TRUE,SIN,Asia Pacific,Singapore,132,6.25
47.242.232.14,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,40,6.25
47.242.59.216,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,84,6.24
47.236.254.120,2086,2086,FALSE,SIN,Asia Pacific,Singapore,34,6.23
8.217.207.60,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,98,6.23
8.219.199.220,443,443,TRUE,SIN,Asia Pacific,Singapore,198,6.23
8.219.195.47,2053,2053,TRUE,SIN,Asia Pacific,Singapore,138,6.23
8.219.0.162,80,80,FALSE,SIN,Asia Pacific,Singapore,7,6.22
47.236.166.131,2095,2095,FALSE,SIN,Asia Pacific,Singapore,13,6.22
8.219.229.190,8443,8443,TRUE,SIN,Asia Pacific,Singapore,131,6.22
8.222.144.50,2083,2083,TRUE,SIN,Asia Pacific,Singapore,83,6.22
8.219.84.214,2052,2052,FALSE,SIN,Asia Pacific,Singapore,5,6.22
47.236.180.51,2083,2083,TRUE,SIN,Asia Pacific,Singapore,69,6.22
47.245.105.224,8880,8880,FALSE,SIN,Asia Pacific,Singapore,41,6.21
47.236.180.51,2052,2052,FALSE,SIN,Asia Pacific,Singapore,10,6.21
8.219.1.92,2082,2082,FALSE,SIN,Asia Pacific,Singapore,29,6.21
8.217.145.40,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,35,6.21
8.219.5.10,8443,8443,TRUE,SIN,Asia Pacific,Singapore,71,6.2
8.218.207.169,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,45,6.2
47.236.180.51,8880,8880,FALSE,SIN,Asia Pacific,Singapore,37,6.2
8.219.100.155,2082,2082,FALSE,SIN,Asia Pacific,Singapore,30,6.19
8.209.244.172,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,100,6.19
47.236.202.91,2087,2087,TRUE,SIN,Asia Pacific,Singapore,50,6.18
8.219.101.72,2052,2052,FALSE,SIN,Asia Pacific,Singapore,31,6.18
8.218.65.237,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,45,6.18
8.219.51.211,2052,2052,FALSE,SIN,Asia Pacific,Singapore,15,6.18
8.219.40.255,2095,2095,FALSE,SIN,Asia Pacific,Singapore,5,6.18
47.245.118.70,8080,8080,FALSE,SIN,Asia Pacific,Singapore,40,6.18
8.219.11.158,8880,8880,FALSE,SIN,Asia Pacific,Singapore,9,6.17
47.242.232.14,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,117,6.17
47.242.54.157,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,40,6.16
47.236.146.249,2086,2086,FALSE,SIN,Asia Pacific,Singapore,11,6.16
8.218.127.249,80,80,FALSE,HKG,Asia Pacific,Hong Kong,39,6.16
8.210.66.190,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,68,6.16
47.236.164.215,443,443,TRUE,SIN,Asia Pacific,Singapore,93,6.15
8.210.250.120,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,49,6.15
8.219.83.201,2086,2086,FALSE,SIN,Asia Pacific,Singapore,37,6.14
8.219.5.10,443,443,TRUE,SIN,Asia Pacific,Singapore,35,6.14
8.222.134.170,2083,2083,TRUE,SIN,Asia Pacific,Singapore,75,6.14
47.243.70.197,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,56,6.14
8.222.222.64,2082,2082,FALSE,SIN,Asia Pacific,Singapore,4,6.13
47.236.93.176,2095,2095,FALSE,SIN,Asia Pacific,Singapore,17,6.13
8.222.223.34,2052,2052,FALSE,SIN,Asia Pacific,Singapore,4,6.13
47.236.172.71,2095,2095,FALSE,SIN,Asia Pacific,Singapore,24,6.13
8.219.40.255,8880,8880,FALSE,SIN,Asia Pacific,Singapore,7,6.12
47.245.107.174,443,443,TRUE,SIN,Asia Pacific,Singapore,81,6.12
47.74.54.247,80,80,FALSE,NRT,Asia Pacific,Tokyo,68,6.11
8.210.156.6,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,112,6.11
47.74.17.71,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,79,6.11
8.210.192.93,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,34,6.11
8.219.42.72,8443,8443,TRUE,SIN,Asia Pacific,Singapore,33,6.11
8.218.122.55,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,38,6.1
8.219.170.232,2083,2083,TRUE,SIN,Asia Pacific,Singapore,86,6.1
47.236.130.95,2086,2086,FALSE,SIN,Asia Pacific,Singapore,8,6.1
47.236.166.131,80,80,FALSE,SIN,Asia Pacific,Singapore,33,6.1
8.219.12.152,2095,2095,FALSE,SIN,Asia Pacific,Singapore,12,6.1
47.243.70.197,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,55,6.1
8.217.49.34,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,44,6.1
47.236.5.223,8443,8443,TRUE,SIN,Asia Pacific,Singapore,53,6.1
8.219.106.15,8880,8880,FALSE,SIN,Asia Pacific,Singapore,22,6.09
8.219.229.190,8880,8880,FALSE,SIN,Asia Pacific,Singapore,10,6.09
8.217.164.10,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,39,6.09
8.219.11.158,2083,2083,TRUE,SIN,Asia Pacific,Singapore,27,6.08
8.222.144.50,8443,8443,TRUE,SIN,Asia Pacific,Singapore,83,6.08
47.245.118.70,2096,2096,TRUE,SIN,Asia Pacific,Singapore,33,6.08
8.210.192.93,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,58,6.07
8.222.174.108,8880,8880,FALSE,SIN,Asia Pacific,Singapore,10,6.07
47.236.202.91,80,80,FALSE,SIN,Asia Pacific,Singapore,17,6.07
8.219.237.250,8080,8080,FALSE,SIN,Asia Pacific,Singapore,11,6.06
47.76.37.57,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,83,6.06
47.236.104.98,8080,8080,FALSE,SIN,Asia Pacific,Singapore,12,6.06
47.76.178.146,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,75,6.06
8.219.61.52,8443,8443,TRUE,SIN,Asia Pacific,Singapore,104,6.05
47.236.254.120,8080,8080,FALSE,SIN,Asia Pacific,Singapore,36,6.05
47.242.155.183,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,47,6.05
8.217.149.28,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,76,6.04
8.210.101.157,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,43,6.04
8.219.40.255,2086,2086,FALSE,SIN,Asia Pacific,Singapore,7,6.04
8.222.167.147,2052,2052,FALSE,SIN,Asia Pacific,Singapore,36,6.04
47.242.176.237,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,71,6.04
47.236.87.206,8443,8443,TRUE,SIN,Asia Pacific,Singapore,52,6.03
8.210.55.134,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,52,6.03
8.219.42.72,2052,2052,FALSE,SIN,Asia Pacific,Singapore,8,6.03
8.219.251.81,2052,2052,FALSE,SIN,Asia Pacific,Singapore,13,6.03
8.210.66.190,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,41,6.03
8.219.4.122,443,443,TRUE,SIN,Asia Pacific,Singapore,32,6.02
8.222.214.231,8880,8880,FALSE,SIN,Asia Pacific,Singapore,5,6.02
8.217.251.62,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,42,6.02
47.236.104.98,2082,2082,FALSE,SIN,Asia Pacific,Singapore,21,6.01
8.219.84.102,8443,8443,TRUE,SIN,Asia Pacific,Singapore,103,6.01
8.219.78.1,2087,2087,TRUE,SIN,Asia Pacific,Singapore,49,6.01
8.219.107.199,2086,2086,FALSE,SIN,Asia Pacific,Singapore,23,6
47.236.97.90,2082,2082,FALSE,SIN,Asia Pacific,Singapore,10,5.99
8.222.144.50,2053,2053,TRUE,SIN,Asia Pacific,Singapore,53,5.99
8.219.11.158,2086,2086,FALSE,SIN,Asia Pacific,Singapore,13,5.99
8.219.151.193,2083,2083,TRUE,SIN,Asia Pacific,Singapore,129,5.99
47.245.84.124,2096,2096,TRUE,SIN,Asia Pacific,Singapore,73,5.98
8.222.167.147,8080,8080,FALSE,SIN,Asia Pacific,Singapore,11,5.98
8.219.93.5,2087,2087,TRUE,SIN,Asia Pacific,Singapore,158,5.98
8.219.42.72,2082,2082,FALSE,SIN,Asia Pacific,Singapore,16,5.98
47.236.253.41,8080,8080,FALSE,SIN,Asia Pacific,Singapore,46,5.97
8.219.5.10,2087,2087,TRUE,SIN,Asia Pacific,Singapore,47,5.97
8.219.4.122,8880,8880,FALSE,SIN,Asia Pacific,Singapore,3,5.97
47.245.115.6,8080,8080,FALSE,SIN,Asia Pacific,Singapore,43,5.97
8.219.107.199,8443,8443,TRUE,SIN,Asia Pacific,Singapore,62,5.97
8.222.137.192,2087,2087,TRUE,SIN,Asia Pacific,Singapore,84,5.96
8.222.212.172,2052,2052,FALSE,SIN,Asia Pacific,Singapore,9,5.96
8.218.18.235,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,103,5.95
8.217.251.62,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,46,5.94
8.222.138.164,2087,2087,TRUE,SIN,Asia Pacific,Singapore,90,5.94
47.74.37.50,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,100,5.94
47.91.16.214,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,118,5.94
47.242.54.157,443,443,TRUE,HKG,Asia Pacific,Hong Kong,99,5.94
47.236.11.84,2095,2095,FALSE,SIN,Asia Pacific,Singapore,18,5.93
8.219.241.189,8443,8443,TRUE,SIN,Asia Pacific,Singapore,110,5.93
47.236.75.113,2053,2053,TRUE,SIN,Asia Pacific,Singapore,48,5.93
8.218.143.10,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,36,5.93
8.218.22.210,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,98,5.93
47.236.5.223,2096,2096,TRUE,SIN,Asia Pacific,Singapore,40,5.93
8.210.174.156,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,44,5.93
8.219.222.98,2082,2082,FALSE,SIN,Asia Pacific,Singapore,394,5.93
47.74.5.99,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,72,5.93
47.245.115.6,2052,2052,FALSE,SIN,Asia Pacific,Singapore,19,5.93
8.217.49.34,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,35,5.93
47.236.144.208,2087,2087,TRUE,SIN,Asia Pacific,Singapore,42,5.92
8.218.143.10,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,88,5.92
47.74.37.50,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,244,5.92
47.74.26.134,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,73,5.92
47.242.59.216,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,68,5.91
8.219.156.148,2052,2052,FALSE,SIN,Asia Pacific,Singapore,24,5.91
47.236.167.231,8443,8443,TRUE,SIN,Asia Pacific,Singapore,81,5.91
8.219.106.15,8443,8443,TRUE,SIN,Asia Pacific,Singapore,46,5.91
47.236.10.182,2096,2096,TRUE,SIN,Asia Pacific,Singapore,112,5.9
8.219.250.239,8080,8080,FALSE,SIN,Asia Pacific,Singapore,17,5.9
47.91.16.214,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,301,5.9
8.219.50.180,2053,2053,TRUE,SIN,Asia Pacific,Singapore,46,5.9
47.236.172.71,2083,2083,TRUE,SIN,Asia Pacific,Singapore,44,5.9
47.76.80.72,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,43,5.9
8.210.107.246,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,59,5.9
8.219.13.143,8080,8080,FALSE,SIN,Asia Pacific,Singapore,3,5.9
8.218.142.253,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,309,5.89
8.219.114.201,2086,2086,FALSE,SIN,Asia Pacific,Singapore,20,5.89
8.222.137.192,2083,2083,TRUE,SIN,Asia Pacific,Singapore,77,5.89
8.219.51.211,2086,2086,FALSE,SIN,Asia Pacific,Singapore,5,5.89
8.222.152.165,2087,2087,TRUE,SIN,Asia Pacific,Singapore,65,5.89
47.76.37.57,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,39,5.88
8.219.12.152,2086,2086,FALSE,SIN,Asia Pacific,Singapore,15,5.88
8.219.6.157,8880,8880,FALSE,SIN,Asia Pacific,Singapore,59,5.88
8.210.66.190,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,138,5.88
8.219.0.162,8080,8080,FALSE,SIN,Asia Pacific,Singapore,5,5.87
47.241.209.61,443,443,TRUE,SIN,Asia Pacific,Singapore,30,5.87
8.219.67.133,80,80,FALSE,SIN,Asia Pacific,Singapore,15,5.87
47.91.16.214,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,96,5.87
47.245.107.174,2086,2086,FALSE,SIN,Asia Pacific,Singapore,10,5.87
47.236.164.215,2087,2087,TRUE,SIN,Asia Pacific,Singapore,53,5.87
47.243.162.49,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,88,5.87
8.219.126.240,2087,2087,TRUE,SIN,Asia Pacific,Singapore,113,5.87
47.242.232.14,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,57,5.87
47.91.31.231,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,88,5.86
47.236.125.62,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,143,5.86
47.236.125.62,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,91,5.86
8.219.66.156,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,96,5.86
8.219.66.156,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,150,5.85
8.210.101.157,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,66,5.85
8.219.101.72,2087,2087,TRUE,SIN,Asia Pacific,Singapore,202,5.85
8.217.149.28,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,58,5.85
8.219.151.193,8880,8880,FALSE,SIN,Asia Pacific,Singapore,30,5.85
8.219.198.34,2087,2087,TRUE,SIN,Asia Pacific,Singapore,215,5.85
47.243.161.235,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,42,5.84
47.236.87.246,2087,2087,TRUE,SIN,Asia Pacific,Singapore,75,5.84
8.218.22.210,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,75,5.84
47.236.7.106,2052,2052,FALSE,SIN,Asia Pacific,Singapore,12,5.84
8.219.100.155,2053,2053,TRUE,SIN,Asia Pacific,Singapore,121,5.84
8.218.204.128,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,39,5.84
8.219.145.245,2086,2086,FALSE,SIN,Asia Pacific,Singapore,5,5.83
8.219.58.64,2083,2083,TRUE,SIN,Asia Pacific,Singapore,98,5.83
8.219.1.92,2095,2095,FALSE,SIN,Asia Pacific,Singapore,11,5.83
8.219.66.156,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,90,5.83
8.219.5.10,8880,8880,FALSE,SIN,Asia Pacific,Singapore,3,5.83
8.219.40.37,8443,8443,TRUE,SIN,Asia Pacific,Singapore,43,5.83
8.219.170.180,2053,2053,TRUE,SIN,Asia Pacific,Singapore,78,5.82
47.91.16.214,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,96,5.82
8.219.11.158,2086,2086,FALSE,SIN,Asia Pacific,Singapore,21,5.81
47.76.146.1,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,38,5.81
8.222.187.4,2082,2082,FALSE,SIN,Asia Pacific,Singapore,4,5.81
8.210.39.96,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,181,5.81
47.236.104.11,2083,2083,TRUE,SIN,Asia Pacific,Singapore,83,5.81
8.219.142.191,2053,2053,TRUE,SIN,Asia Pacific,Singapore,108,5.81
8.217.250.222,80,80,FALSE,HKG,Asia Pacific,Hong Kong,38,5.79
8.222.244.123,443,443,TRUE,SIN,Asia Pacific,Singapore,79,5.79
47.236.158.158,2082,2082,FALSE,SIN,Asia Pacific,Singapore,15,5.79
8.219.106.15,2053,2053,TRUE,SIN,Asia Pacific,Singapore,143,5.79
47.245.108.213,8443,8443,TRUE,SIN,Asia Pacific,Singapore,96,5.78
8.219.97.179,2096,2096,TRUE,SIN,Asia Pacific,Singapore,126,5.78
47.243.70.197,80,80,FALSE,HKG,Asia Pacific,Hong Kong,79,5.78
8.218.2.181,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,68,5.78
8.219.61.52,2053,2053,TRUE,SIN,Asia Pacific,Singapore,26,5.78
47.91.16.214,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,73,5.78
8.219.142.229,8443,8443,TRUE,SIN,Asia Pacific,Singapore,65,5.77
8.218.127.249,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,46,5.77
8.219.161.129,2096,2096,TRUE,SIN,Asia Pacific,Singapore,75,5.77
8.210.250.120,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,41,5.77
8.219.114.201,2087,2087,TRUE,SIN,Asia Pacific,Singapore,185,5.77
47.245.105.224,2086,2086,FALSE,SIN,Asia Pacific,Singapore,14,5.77
8.219.40.255,2096,2096,TRUE,SIN,Asia Pacific,Singapore,33,5.77
47.74.17.71,80,80,FALSE,NRT,Asia Pacific,Tokyo,78,5.77
47.245.86.230,2082,2082,FALSE,SIN,Asia Pacific,Singapore,22,5.77
47.236.172.71,2052,2052,FALSE,SIN,Asia Pacific,Singapore,32,5.76
8.219.107.135,2082,2082,FALSE,SIN,Asia Pacific,Singapore,20,5.76
8.219.139.13,2095,2095,FALSE,SIN,Asia Pacific,Singapore,15,5.76
8.218.207.169,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,47,5.76
8.219.161.129,2053,2053,TRUE,SIN,Asia Pacific,Singapore,167,5.75
47.242.54.157,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,86,5.75
8.219.199.220,2053,2053,TRUE,SIN,Asia Pacific,Singapore,75,5.75
8.217.207.60,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,78,5.75
8.222.167.147,8880,8880,FALSE,SIN,Asia Pacific,Singapore,13,5.75
47.236.104.98,8443,8443,TRUE,SIN,Asia Pacific,Singapore,73,5.74
47.236.93.176,8080,8080,FALSE,SIN,Asia Pacific,Singapore,11,5.74
8.217.49.34,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,88,5.73
47.242.234.127,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,111,5.73
8.218.127.249,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,40,5.73
8.209.73.183,443,443,TRUE,FRA,Europe,Frankfurt,265,5.73
8.217.239.116,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,63,5.73
8.209.89.174,443,443,TRUE,FRA,Europe,Frankfurt,263,5.72
8.210.55.134,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,34,5.72
8.222.219.34,2087,2087,TRUE,SIN,Asia Pacific,Singapore,89,5.72
47.236.167.231,2083,2083,TRUE,SIN,Asia Pacific,Singapore,61,5.72
8.222.136.247,8443,8443,TRUE,SIN,Asia Pacific,Singapore,64,5.71
8.210.39.96,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,91,5.71
8.219.140.229,2083,2083,TRUE,SIN,Asia Pacific,Singapore,41,5.71
8.222.140.87,2087,2087,TRUE,SIN,Asia Pacific,Singapore,38,5.71
47.236.253.41,2087,2087,TRUE,SIN,Asia Pacific,Singapore,125,5.71
8.218.11.90,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,56,5.71
8.218.65.237,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,60,5.7
8.218.188.129,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,71,5.7
8.219.228.186,2095,2095,FALSE,SIN,Asia Pacific,Singapore,6,5.7
8.219.50.180,2052,2052,FALSE,SIN,Asia Pacific,Singapore,24,5.7
8.210.3.24,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,52,5.7
8.218.52.115,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,38,5.69
47.245.114.163,2083,2083,TRUE,SIN,Asia Pacific,Singapore,32,5.69
8.222.208.38,8880,8880,FALSE,SIN,Asia Pacific,Singapore,18,5.69
8.219.179.34,2087,2087,TRUE,SIN,Asia Pacific,Singapore,50,5.69
8.222.219.34,2052,2052,FALSE,SIN,Asia Pacific,Singapore,24,5.68
8.222.180.242,8443,8443,TRUE,SIN,Asia Pacific,Singapore,48,5.68
8.219.84.214,2086,2086,FALSE,SIN,Asia Pacific,Singapore,4,5.68
8.219.139.13,2086,2086,FALSE,SIN,Asia Pacific,Singapore,29,5.68
8.219.40.37,2096,2096,TRUE,SIN,Asia Pacific,Singapore,41,5.68
8.219.106.15,2096,2096,TRUE,SIN,Asia Pacific,Singapore,55,5.67
8.219.140.229,2053,2053,TRUE,SIN,Asia Pacific,Singapore,124,5.67
47.245.126.151,80,80,FALSE,SIN,Asia Pacific,Singapore,26,5.67
47.245.86.230,2083,2083,TRUE,SIN,Asia Pacific,Singapore,66,5.67
8.219.12.152,2082,2082,FALSE,SIN,Asia Pacific,Singapore,22,5.67
8.219.161.129,2095,2095,FALSE,SIN,Asia Pacific,Singapore,17,5.67
8.219.0.162,8880,8880,FALSE,SIN,Asia Pacific,Singapore,11,5.67
8.219.77.222,2082,2082,FALSE,SIN,Asia Pacific,Singapore,8,5.66
47.236.104.98,2053,2053,TRUE,SIN,Asia Pacific,Singapore,54,5.66
8.219.139.13,80,80,FALSE,SIN,Asia Pacific,Singapore,46,5.66
47.242.202.230,80,80,FALSE,HKG,Asia Pacific,Hong Kong,51,5.66
47.243.107.148,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,55,5.66
8.222.187.4,2086,2086,FALSE,SIN,Asia Pacific,Singapore,15,5.66
8.210.3.24,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,158,5.66
47.236.7.106,8880,8880,FALSE,SIN,Asia Pacific,Singapore,13,5.65
47.242.155.183,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,70,5.65
8.219.213.112,8080,8080,FALSE,SIN,Asia Pacific,Singapore,14,5.65
8.218.136.25,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,69,5.65
8.219.5.10,2082,2082,FALSE,SIN,Asia Pacific,Singapore,2,5.65
47.236.104.98,2083,2083,TRUE,SIN,Asia Pacific,Singapore,54,5.64
8.219.11.158,2083,2083,TRUE,SIN,Asia Pacific,Singapore,118,5.64
8.222.208.83,2053,2053,TRUE,SIN,Asia Pacific,Singapore,105,5.64
47.236.125.62,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,147,5.64
47.237.8.82,2053,2053,TRUE,SIN,Asia Pacific,Singapore,69,5.64
8.219.124.227,2083,2083,TRUE,SIN,Asia Pacific,Singapore,41,5.64
47.245.84.124,8880,8880,FALSE,SIN,Asia Pacific,Singapore,22,5.63
47.242.202.230,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,75,5.63
8.219.87.34,2086,2086,FALSE,SIN,Asia Pacific,Singapore,53,5.63
47.236.104.11,2053,2053,TRUE,SIN,Asia Pacific,Singapore,58,5.62
8.217.207.60,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,43,5.62
8.218.2.181,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,50,5.62
47.74.17.71,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,73,5.62
47.236.253.41,2082,2082,FALSE,SIN,Asia Pacific,Singapore,22,5.62
8.219.194.170,8443,8443,TRUE,SIN,Asia Pacific,Singapore,99,5.61
8.219.250.239,2083,2083,TRUE,SIN,Asia Pacific,Singapore,148,5.61
47.236.117.48,8443,8443,TRUE,SIN,Asia Pacific,Singapore,84,5.61
8.218.243.95,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,93,5.61
47.242.54.157,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,79,5.61
8.219.42.72,443,443,TRUE,SIN,Asia Pacific,Singapore,43,5.6
8.219.200.145,8880,8880,FALSE,SIN,Asia Pacific,Singapore,20,5.6
8.219.3.53,2083,2083,TRUE,SIN,Asia Pacific,Singapore,55,5.59
47.243.70.197,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,66,5.59
47.236.169.15,8443,8443,TRUE,SIN,Asia Pacific,Singapore,150,5.59
47.236.146.249,2095,2095,FALSE,SIN,Asia Pacific,Singapore,15,5.59
8.219.106.156,2095,2095,FALSE,SIN,Asia Pacific,Singapore,34,5.58
47.91.16.214,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,78,5.58
47.242.234.127,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,48,5.57
8.219.5.10,2053,2053,TRUE,SIN,Asia Pacific,Singapore,36,5.57
8.218.3.12,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,89,5.57
8.218.126.53,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,61,5.57
