IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.150.13,2053,2053,TRUE,SIN,Asia Pacific,Singapore,32,6.75
47.245.93.74,443,443,TRUE,SIN,Asia Pacific,Singapore,60,6.75
8.222.211.16,8080,8080,FALSE,SIN,Asia Pacific,Singapore,9,6.75
8.219.229.190,2082,2082,FALSE,SIN,Asia Pacific,Singapore,24,6.75
8.219.106.156,2082,2082,FALSE,SIN,Asia Pacific,Singapore,11,6.75
47.243.70.197,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,38,6.75
47.236.164.215,2095,2095,FALSE,SIN,Asia Pacific,Singapore,16,6.74
47.236.75.113,2052,2052,FALSE,SIN,Asia Pacific,Singapore,20,6.74
8.222.244.123,2053,2053,TRUE,SIN,Asia Pacific,Singapore,31,6.74
47.236.171.205,2053,2053,TRUE,SIN,Asia Pacific,Singapore,61,6.73
47.236.117.48,2053,2053,TRUE,SIN,Asia Pacific,Singapore,59,6.73
8.217.167.88,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,39,6.73
47.242.234.127,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,43,6.73
47.236.174.206,8080,8080,FALSE,SIN,Asia Pacific,Singapore,25,6.73
8.222.193.65,2083,2083,TRUE,SIN,Asia Pacific,Singapore,23,6.73
8.219.198.139,2052,2052,FALSE,SIN,Asia Pacific,Singapore,10,6.73
8.219.104.242,2083,2083,TRUE,SIN,Asia Pacific,Singapore,76,6.73
8.218.18.132,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,54,6.73
8.219.198.34,2083,2083,TRUE,SIN,Asia Pacific,Singapore,54,6.73
8.222.224.17,8880,8880,FALSE,SIN,Asia Pacific,Singapore,7,6.73
47.245.114.163,8443,8443,TRUE,SIN,Asia Pacific,Singapore,130,6.73
8.218.11.90,80,80,FALSE,HKG,Asia Pacific,Hong Kong,61,6.72
8.219.222.8,2082,2082,FALSE,SIN,Asia Pacific,Singapore,16,6.72
8.217.167.88,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,48,6.72
8.219.200.145,2087,2087,TRUE,SIN,Asia Pacific,Singapore,58,6.71
8.222.236.229,2053,2053,TRUE,SIN,Asia Pacific,Singapore,27,6.7
47.236.116.26,2086,2086,FALSE,SIN,Asia Pacific,Singapore,13,6.7
47.236.164.215,2087,2087,TRUE,SIN,Asia Pacific,Singapore,111,6.7
47.236.121.7,8443,8443,TRUE,SIN,Asia Pacific,Singapore,44,6.7
8.222.202.163,2086,2086,FALSE,SIN,Asia Pacific,Singapore,19,6.69
47.236.145.85,8080,8080,FALSE,SIN,Asia Pacific,Singapore,24,6.69
8.222.213.221,2086,2086,FALSE,SIN,Asia Pacific,Singapore,4,6.69
8.219.100.168,2082,2082,FALSE,SIN,Asia Pacific,Singapore,5,6.69
8.218.188.129,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,96,6.69
8.219.74.35,2086,2086,FALSE,SIN,Asia Pacific,Singapore,11,6.69
8.222.152.165,2086,2086,FALSE,SIN,Asia Pacific,Singapore,20,6.69
8.222.209.223,2052,2052,FALSE,SIN,Asia Pacific,Singapore,7,6.69
8.218.3.12,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,102,6.68
47.236.123.133,2052,2052,FALSE,SIN,Asia Pacific,Singapore,31,6.68
8.218.11.90,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,138,6.68
8.219.122.55,8080,8080,FALSE,SIN,Asia Pacific,Singapore,10,6.68
8.219.228.193,443,443,TRUE,SIN,Asia Pacific,Singapore,71,6.68
47.236.104.98,2052,2052,FALSE,SIN,Asia Pacific,Singapore,30,6.68
8.222.212.219,2083,2083,TRUE,SIN,Asia Pacific,Singapore,35,6.67
47.76.49.246,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,45,6.67
8.219.122.55,2082,2082,FALSE,SIN,Asia Pacific,Singapore,12,6.67
8.210.107.246,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,64,6.66
8.222.180.242,443,443,TRUE,SIN,Asia Pacific,Singapore,71,6.66
47.236.165.25,2053,2053,TRUE,SIN,Asia Pacific,Singapore,62,6.66
47.236.83.239,80,80,FALSE,SIN,Asia Pacific,Singapore,8,6.66
47.236.10.182,2053,2053,TRUE,SIN,Asia Pacific,Singapore,136,6.66
8.210.9.129,80,80,FALSE,HKG,Asia Pacific,Hong Kong,39,6.66
8.222.144.117,2082,2082,FALSE,SIN,Asia Pacific,Singapore,26,6.65
47.236.125.62,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,90,6.65
47.236.144.48,2086,2086,FALSE,SIN,Asia Pacific,Singapore,10,6.65
8.218.127.249,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,105,6.65
8.222.210.182,2087,2087,TRUE,SIN,Asia Pacific,Singapore,99,6.65
8.219.83.201,8443,8443,TRUE,SIN,Asia Pacific,Singapore,68,6.65
47.242.59.216,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,64,6.65
47.76.37.57,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,60,6.64
8.219.42.72,2082,2082,FALSE,SIN,Asia Pacific,Singapore,5,6.64
47.242.54.157,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,46,6.64
47.242.174.27,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,64,6.64
47.236.83.239,2087,2087,TRUE,SIN,Asia Pacific,Singapore,94,6.63
47.236.87.246,8080,8080,FALSE,SIN,Asia Pacific,Singapore,6,6.63
8.222.136.247,2083,2083,TRUE,SIN,Asia Pacific,Singapore,131,6.62
8.219.60.68,2082,2082,FALSE,SIN,Asia Pacific,Singapore,15,6.62
8.222.249.98,443,443,TRUE,SIN,Asia Pacific,Singapore,131,6.62
8.222.144.117,8080,8080,FALSE,SIN,Asia Pacific,Singapore,33,6.62
8.210.65.1,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,74,6.61
47.236.146.249,2053,2053,TRUE,SIN,Asia Pacific,Singapore,53,6.61
8.218.52.115,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,51,6.61
8.219.201.174,2087,2087,TRUE,SIN,Asia Pacific,Singapore,55,6.61
8.219.84.102,2082,2082,FALSE,SIN,Asia Pacific,Singapore,12,6.61
8.210.107.246,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,85,6.61
8.222.224.17,8443,8443,TRUE,SIN,Asia Pacific,Singapore,54,6.61
8.219.140.63,2095,2095,FALSE,SIN,Asia Pacific,Singapore,5,6.61
8.219.84.214,8443,8443,TRUE,SIN,Asia Pacific,Singapore,71,6.61
8.222.202.163,8080,8080,FALSE,SIN,Asia Pacific,Singapore,15,6.6
8.219.193.22,8443,8443,TRUE,SIN,Asia Pacific,Singapore,65,6.6
8.219.11.158,8880,8880,FALSE,SIN,Asia Pacific,Singapore,5,6.59
8.219.147.58,2052,2052,FALSE,SIN,Asia Pacific,Singapore,13,6.58
47.243.42.219,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,76,6.58
8.222.237.131,2096,2096,TRUE,SIN,Asia Pacific,Singapore,74,6.58
8.222.164.209,8880,8880,FALSE,SIN,Asia Pacific,Singapore,34,6.58
8.218.243.95,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,100,6.58
8.219.202.130,2083,2083,TRUE,SIN,Asia Pacific,Singapore,98,6.58
47.245.115.6,443,443,TRUE,SIN,Asia Pacific,Singapore,121,6.58
8.217.221.165,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,63,6.58
8.222.244.192,2086,2086,FALSE,SIN,Asia Pacific,Singapore,12,6.58
8.222.208.38,2052,2052,FALSE,SIN,Asia Pacific,Singapore,65,6.58
47.236.164.215,2082,2082,FALSE,SIN,Asia Pacific,Singapore,15,6.57
8.219.40.255,8080,8080,FALSE,SIN,Asia Pacific,Singapore,18,6.57
47.74.37.50,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,77,6.57
8.219.156.148,2083,2083,TRUE,SIN,Asia Pacific,Singapore,17,6.56
47.236.104.98,2053,2053,TRUE,SIN,Asia Pacific,Singapore,44,6.56
8.222.152.165,2053,2053,TRUE,SIN,Asia Pacific,Singapore,100,6.56
8.218.136.25,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,36,6.55
8.218.243.95,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,42,6.55
47.76.32.108,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,45,6.54
47.245.118.70,2096,2096,TRUE,SIN,Asia Pacific,Singapore,88,6.54
47.236.149.107,2086,2086,FALSE,SIN,Asia Pacific,Singapore,13,6.54
8.219.73.188,80,80,FALSE,SIN,Asia Pacific,Singapore,13,6.54
8.222.252.150,80,80,FALSE,SIN,Asia Pacific,Singapore,5,6.54
8.222.214.231,2052,2052,FALSE,SIN,Asia Pacific,Singapore,6,6.54
8.219.87.34,2087,2087,TRUE,SIN,Asia Pacific,Singapore,32,6.54
8.218.243.95,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,100,6.54
8.222.198.105,443,443,TRUE,SIN,Asia Pacific,Singapore,53,6.54
47.236.144.156,8880,8880,FALSE,SIN,Asia Pacific,Singapore,13,6.53
8.218.22.210,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,97,6.53
8.218.65.237,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,70,6.53
8.219.60.68,80,80,FALSE,SIN,Asia Pacific,Singapore,4,6.52
8.219.97.179,8880,8880,FALSE,SIN,Asia Pacific,Singapore,7,6.52
47.236.150.13,2096,2096,TRUE,SIN,Asia Pacific,Singapore,63,6.52
47.236.253.41,2086,2086,FALSE,SIN,Asia Pacific,Singapore,28,6.51
8.210.55.134,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,40,6.51
8.222.202.163,8880,8880,FALSE,SIN,Asia Pacific,Singapore,32,6.51
47.76.80.72,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,110,6.51
47.236.125.62,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,78,6.51
47.254.66.75,443,443,TRUE,SJC,North America,San Jose,181,6.5
8.222.212.172,8443,8443,TRUE,SIN,Asia Pacific,Singapore,71,6.5
8.218.119.115,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,51,6.5
47.236.144.48,8880,8880,FALSE,SIN,Asia Pacific,Singapore,10,6.5
8.219.93.5,8080,8080,FALSE,SIN,Asia Pacific,Singapore,11,6.5
8.222.137.192,80,80,FALSE,SIN,Asia Pacific,Singapore,13,6.5
8.222.198.105,2087,2087,TRUE,SIN,Asia Pacific,Singapore,95,6.5
8.222.249.98,80,80,FALSE,SIN,Asia Pacific,Singapore,5,6.5
8.218.158.94,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,84,6.5
8.218.119.115,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,42,6.5
8.222.180.242,8080,8080,FALSE,SIN,Asia Pacific,Singapore,45,6.49
8.222.212.219,2096,2096,TRUE,SIN,Asia Pacific,Singapore,44,6.49
8.222.221.109,2053,2053,TRUE,SIN,Asia Pacific,Singapore,84,6.49
8.219.100.155,2086,2086,FALSE,SIN,Asia Pacific,Singapore,19,6.49
8.222.198.105,2053,2053,TRUE,SIN,Asia Pacific,Singapore,90,6.48
47.236.83.239,2053,2053,TRUE,SIN,Asia Pacific,Singapore,34,6.48
47.236.87.246,80,80,FALSE,SIN,Asia Pacific,Singapore,36,6.48
8.222.140.87,8443,8443,TRUE,SIN,Asia Pacific,Singapore,58,6.48
47.236.87.206,2086,2086,FALSE,SIN,Asia Pacific,Singapore,10,6.48
8.217.239.116,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,68,6.47
8.222.255.15,2096,2096,TRUE,SIN,Asia Pacific,Singapore,138,6.46
8.218.188.129,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,41,6.46
8.219.170.180,80,80,FALSE,SIN,Asia Pacific,Singapore,3,6.46
47.236.172.95,80,80,FALSE,SIN,Asia Pacific,Singapore,27,6.46
8.222.210.182,2095,2095,FALSE,SIN,Asia Pacific,Singapore,6,6.45
8.218.18.235,80,80,FALSE,HKG,Asia Pacific,Hong Kong,44,6.45
8.219.1.92,2095,2095,FALSE,SIN,Asia Pacific,Singapore,43,6.45
47.236.168.17,2086,2086,FALSE,SIN,Asia Pacific,Singapore,22,6.45
8.222.215.228,2086,2086,FALSE,SIN,Asia Pacific,Singapore,4,6.45
8.219.50.180,443,443,TRUE,SIN,Asia Pacific,Singapore,78,6.45
8.219.60.68,2087,2087,TRUE,SIN,Asia Pacific,Singapore,93,6.44
47.242.54.157,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,88,6.44
47.76.94.15,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,69,6.44
47.236.75.113,2053,2053,TRUE,SIN,Asia Pacific,Singapore,69,6.43
47.236.149.107,2053,2053,TRUE,SIN,Asia Pacific,Singapore,86,6.43
8.222.128.131,80,80,FALSE,SIN,Asia Pacific,Singapore,27,6.43
47.76.32.108,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,42,6.42
47.237.8.82,2087,2087,TRUE,SIN,Asia Pacific,Singapore,71,6.42
8.222.174.108,2096,2096,TRUE,SIN,Asia Pacific,Singapore,57,6.42
8.217.49.34,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,45,6.42
47.245.86.230,2087,2087,TRUE,SIN,Asia Pacific,Singapore,139,6.42
8.219.100.168,2095,2095,FALSE,SIN,Asia Pacific,Singapore,5,6.42
8.222.237.131,8880,8880,FALSE,SIN,Asia Pacific,Singapore,17,6.41
47.76.33.40,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,85,6.41
8.219.122.96,2087,2087,TRUE,SIN,Asia Pacific,Singapore,78,6.4
47.236.169.164,8880,8880,FALSE,SIN,Asia Pacific,Singapore,14,6.4
47.245.126.151,2096,2096,TRUE,SIN,Asia Pacific,Singapore,81,6.4
8.218.156.91,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,119,6.4
8.210.107.246,80,80,FALSE,HKG,Asia Pacific,Hong Kong,47,6.4
8.222.137.192,2082,2082,FALSE,SIN,Asia Pacific,Singapore,5,6.39
47.242.17.250,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,112,6.38
8.222.134.170,2053,2053,TRUE,SIN,Asia Pacific,Singapore,106,6.38
47.236.149.107,8880,8880,FALSE,SIN,Asia Pacific,Singapore,28,6.38
8.219.93.5,8880,8880,FALSE,SIN,Asia Pacific,Singapore,23,6.38
8.219.4.122,2096,2096,TRUE,SIN,Asia Pacific,Singapore,72,6.37
8.219.50.180,2082,2082,FALSE,SIN,Asia Pacific,Singapore,4,6.37
8.218.65.237,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,41,6.37
47.236.172.95,80,80,FALSE,SIN,Asia Pacific,Singapore,15,6.37
8.219.107.135,2052,2052,FALSE,SIN,Asia Pacific,Singapore,11,6.37
8.222.213.221,2095,2095,FALSE,SIN,Asia Pacific,Singapore,16,6.37
8.219.82.35,2082,2082,FALSE,SIN,Asia Pacific,Singapore,3,6.37
8.218.3.12,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,98,6.37
8.219.157.97,2096,2096,TRUE,SIN,Asia Pacific,Singapore,78,6.37
8.219.40.255,2053,2053,TRUE,SIN,Asia Pacific,Singapore,138,6.37
47.76.146.1,443,443,TRUE,HKG,Asia Pacific,Hong Kong,54,6.37
8.217.250.5,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,61,6.37
8.217.167.88,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,54,6.36
8.219.126.3,2095,2095,FALSE,SIN,Asia Pacific,Singapore,10,6.36
8.222.224.17,443,443,TRUE,SIN,Asia Pacific,Singapore,71,6.36
8.222.211.16,2096,2096,TRUE,SIN,Asia Pacific,Singapore,57,6.36
47.245.115.6,2095,2095,FALSE,SIN,Asia Pacific,Singapore,27,6.36
8.222.209.223,8443,8443,TRUE,SIN,Asia Pacific,Singapore,88,6.35
8.218.156.91,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,60,6.35
8.219.199.220,2082,2082,FALSE,SIN,Asia Pacific,Singapore,6,6.35
8.219.42.72,2052,2052,FALSE,SIN,Asia Pacific,Singapore,17,6.35
47.236.168.17,8080,8080,FALSE,SIN,Asia Pacific,Singapore,17,6.35
8.222.226.15,2083,2083,TRUE,SIN,Asia Pacific,Singapore,61,6.35
8.222.164.209,2082,2082,FALSE,SIN,Asia Pacific,Singapore,12,6.35
8.219.5.10,2083,2083,TRUE,SIN,Asia Pacific,Singapore,63,6.35
8.222.222.64,2053,2053,TRUE,SIN,Asia Pacific,Singapore,74,6.34
8.219.50.180,2096,2096,TRUE,SIN,Asia Pacific,Singapore,101,6.34
8.219.73.21,2052,2052,FALSE,SIN,Asia Pacific,Singapore,21,6.34
47.236.117.48,2082,2082,FALSE,SIN,Asia Pacific,Singapore,17,6.34
47.236.170.54,2095,2095,FALSE,SIN,Asia Pacific,Singapore,20,6.34
47.76.37.57,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,72,6.34
8.222.215.228,2052,2052,FALSE,SIN,Asia Pacific,Singapore,13,6.33
8.222.152.165,2082,2082,FALSE,SIN,Asia Pacific,Singapore,16,6.33
8.222.237.131,8080,8080,FALSE,SIN,Asia Pacific,Singapore,13,6.33
47.242.17.250,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,69,6.32
8.219.72.51,2083,2083,TRUE,SIN,Asia Pacific,Singapore,19,6.32
8.219.220.88,8080,8080,FALSE,SIN,Asia Pacific,Singapore,42,6.32
47.245.86.230,8880,8880,FALSE,SIN,Asia Pacific,Singapore,40,6.32
47.76.80.72,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,67,6.32
8.219.229.190,80,80,FALSE,SIN,Asia Pacific,Singapore,259,6.31
47.236.169.15,2082,2082,FALSE,SIN,Asia Pacific,Singapore,21,6.31
47.236.10.182,2083,2083,TRUE,SIN,Asia Pacific,Singapore,59,6.31
47.236.253.41,8443,8443,TRUE,SIN,Asia Pacific,Singapore,51,6.3
47.242.202.230,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,59,6.3
8.222.212.219,2095,2095,FALSE,SIN,Asia Pacific,Singapore,15,6.3
47.242.202.230,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,68,6.3
47.236.116.26,8080,8080,FALSE,SIN,Asia Pacific,Singapore,12,6.3
47.236.254.120,2095,2095,FALSE,SIN,Asia Pacific,Singapore,7,6.29
8.222.252.150,8443,8443,TRUE,SIN,Asia Pacific,Singapore,53,6.29
47.76.77.103,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,88,6.29
8.219.1.92,2083,2083,TRUE,SIN,Asia Pacific,Singapore,58,6.29
8.219.215.214,2053,2053,TRUE,SIN,Asia Pacific,Singapore,110,6.29
8.219.195.47,2053,2053,TRUE,SIN,Asia Pacific,Singapore,89,6.28
47.236.168.17,2052,2052,FALSE,SIN,Asia Pacific,Singapore,22,6.27
8.219.50.180,2087,2087,TRUE,SIN,Asia Pacific,Singapore,89,6.27
8.222.164.209,2086,2086,FALSE,SIN,Asia Pacific,Singapore,28,6.27
8.210.65.1,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,47,6.27
8.219.198.34,2087,2087,TRUE,SIN,Asia Pacific,Singapore,116,6.27
47.236.170.54,2087,2087,TRUE,SIN,Asia Pacific,Singapore,3,6.27
8.222.197.251,8080,8080,FALSE,SIN,Asia Pacific,Singapore,14,6.26
47.236.253.41,2087,2087,TRUE,SIN,Asia Pacific,Singapore,94,6.26
8.222.164.209,8080,8080,FALSE,SIN,Asia Pacific,Singapore,32,6.26
8.219.229.190,8880,8880,FALSE,SIN,Asia Pacific,Singapore,11,6.26
8.222.212.172,2082,2082,FALSE,SIN,Asia Pacific,Singapore,14,6.25
8.219.40.255,2083,2083,TRUE,SIN,Asia Pacific,Singapore,66,6.25
8.210.65.1,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,77,6.25
47.238.4.124,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,47,6.25
8.222.146.222,2086,2086,FALSE,SIN,Asia Pacific,Singapore,54,6.25
47.242.54.157,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,71,6.24
8.219.201.245,2087,2087,TRUE,SIN,Asia Pacific,Singapore,87,6.24
8.218.8.142,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,103,6.24
8.218.18.235,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,180,6.24
8.219.84.102,443,443,TRUE,SIN,Asia Pacific,Singapore,87,6.24
47.242.79.71,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,45,6.24
47.242.174.27,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,94,6.24
47.242.59.216,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,40,6.22
8.219.161.129,2087,2087,TRUE,SIN,Asia Pacific,Singapore,34,6.22
47.236.75.113,2096,2096,TRUE,SIN,Asia Pacific,Singapore,56,6.22
47.236.83.239,2087,2087,TRUE,SIN,Asia Pacific,Singapore,69,6.22
8.222.215.228,2052,2052,FALSE,SIN,Asia Pacific,Singapore,3,6.22
8.222.208.83,2087,2087,TRUE,SIN,Asia Pacific,Singapore,57,6.22
47.236.83.239,8880,8880,FALSE,SIN,Asia Pacific,Singapore,26,6.22
8.219.40.37,2096,2096,TRUE,SIN,Asia Pacific,Singapore,29,6.21
8.217.207.60,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,41,6.21
8.219.5.10,2095,2095,FALSE,SIN,Asia Pacific,Singapore,21,6.21
8.219.106.15,443,443,TRUE,SIN,Asia Pacific,Singapore,87,6.2
47.242.54.157,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,83,6.2
8.219.61.52,2087,2087,TRUE,SIN,Asia Pacific,Singapore,64,6.2
8.219.200.145,2082,2082,FALSE,SIN,Asia Pacific,Singapore,237,6.2
8.219.3.53,8880,8880,FALSE,SIN,Asia Pacific,Singapore,14,6.19
8.219.60.54,8880,8880,FALSE,SIN,Asia Pacific,Singapore,15,6.19
8.219.193.202,2096,2096,TRUE,SIN,Asia Pacific,Singapore,74,6.19
47.236.253.41,8880,8880,FALSE,SIN,Asia Pacific,Singapore,8,6.19
8.217.159.210,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,58,6.18
8.218.127.249,80,80,FALSE,HKG,Asia Pacific,Hong Kong,67,6.18
8.222.254.91,8080,8080,FALSE,SIN,Asia Pacific,Singapore,8,6.17
47.236.123.133,2095,2095,FALSE,SIN,Asia Pacific,Singapore,11,6.17
8.222.249.98,8080,8080,FALSE,SIN,Asia Pacific,Singapore,15,6.17
8.219.200.145,2096,2096,TRUE,SIN,Asia Pacific,Singapore,116,6.17
8.222.221.109,2095,2095,FALSE,SIN,Asia Pacific,Singapore,12,6.17
8.219.51.211,8080,8080,FALSE,SIN,Asia Pacific,Singapore,13,6.17
47.245.31.226,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,100,6.17
47.236.171.205,2052,2052,FALSE,SIN,Asia Pacific,Singapore,28,6.16
8.222.237.131,2053,2053,TRUE,SIN,Asia Pacific,Singapore,115,6.16
47.76.80.72,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,113,6.16
8.222.152.165,2096,2096,TRUE,SIN,Asia Pacific,Singapore,135,6.16
47.236.253.41,2082,2082,FALSE,SIN,Asia Pacific,Singapore,42,6.16
8.222.180.242,2053,2053,TRUE,SIN,Asia Pacific,Singapore,113,6.16
8.219.40.255,2095,2095,FALSE,SIN,Asia Pacific,Singapore,15,6.16
8.222.244.192,8880,8880,FALSE,SIN,Asia Pacific,Singapore,26,6.16
8.219.147.58,2096,2096,TRUE,SIN,Asia Pacific,Singapore,77,6.15
47.236.174.206,2052,2052,FALSE,SIN,Asia Pacific,Singapore,23,6.15
47.236.169.164,80,80,FALSE,SIN,Asia Pacific,Singapore,31,6.15
8.219.122.96,2086,2086,FALSE,SIN,Asia Pacific,Singapore,15,6.15
47.243.27.217,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,50,6.14
8.222.214.13,2082,2082,FALSE,SIN,Asia Pacific,Singapore,22,6.14
47.236.117.48,8880,8880,FALSE,SIN,Asia Pacific,Singapore,10,6.14
8.219.126.3,2083,2083,TRUE,SIN,Asia Pacific,Singapore,44,6.13
8.210.107.246,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,45,6.13
8.217.221.165,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,118,6.12
47.236.174.206,2083,2083,TRUE,SIN,Asia Pacific,Singapore,36,6.12
8.222.134.170,8880,8880,FALSE,SIN,Asia Pacific,Singapore,6,6.12
8.219.193.22,2083,2083,TRUE,SIN,Asia Pacific,Singapore,79,6.12
8.219.12.152,2052,2052,FALSE,SIN,Asia Pacific,Singapore,4,6.11
8.218.2.181,80,80,FALSE,HKG,Asia Pacific,Hong Kong,41,6.11
8.222.212.219,8443,8443,TRUE,SIN,Asia Pacific,Singapore,114,6.11
8.210.250.120,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,56,6.11
8.219.84.102,443,443,TRUE,SIN,Asia Pacific,Singapore,74,6.1
8.210.66.190,80,80,FALSE,HKG,Asia Pacific,Hong Kong,45,6.1
8.219.104.242,2086,2086,FALSE,SIN,Asia Pacific,Singapore,14,6.1
8.222.180.242,8080,8080,FALSE,SIN,Asia Pacific,Singapore,10,6.1
8.222.221.109,2087,2087,TRUE,SIN,Asia Pacific,Singapore,77,6.1
8.219.114.201,2052,2052,FALSE,SIN,Asia Pacific,Singapore,7,6.1
8.219.40.37,8080,8080,FALSE,SIN,Asia Pacific,Singapore,5,6.1
8.210.250.120,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,46,6.1
8.222.144.117,2082,2082,FALSE,SIN,Asia Pacific,Singapore,13,6.09
8.219.60.68,8080,8080,FALSE,SIN,Asia Pacific,Singapore,17,6.09
8.219.228.193,2053,2053,TRUE,SIN,Asia Pacific,Singapore,71,6.09
47.243.70.197,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,56,6.09
8.218.8.142,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,128,6.09
47.236.144.156,80,80,FALSE,SIN,Asia Pacific,Singapore,24,6.09
47.74.5.99,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,92,6.08
8.222.197.251,2087,2087,TRUE,SIN,Asia Pacific,Singapore,60,6.08
8.219.97.179,2053,2053,TRUE,SIN,Asia Pacific,Singapore,75,6.08
8.222.219.34,80,80,FALSE,SIN,Asia Pacific,Singapore,6,6.08
8.218.143.10,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,94,6.07
47.245.84.124,2095,2095,FALSE,SIN,Asia Pacific,Singapore,22,6.07
8.222.184.198,2052,2052,FALSE,SIN,Asia Pacific,Singapore,18,6.07
8.222.197.251,8080,8080,FALSE,SIN,Asia Pacific,Singapore,7,6.07
8.222.164.209,2087,2087,TRUE,SIN,Asia Pacific,Singapore,101,6.07
47.236.93.176,2082,2082,FALSE,SIN,Asia Pacific,Singapore,9,6.07
8.217.248.220,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,69,6.07
8.210.9.129,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,51,6.07
8.222.146.222,8443,8443,TRUE,SIN,Asia Pacific,Singapore,105,6.07
8.222.175.6,443,443,TRUE,SIN,Asia Pacific,Singapore,119,6.07
47.236.170.54,8880,8880,FALSE,SIN,Asia Pacific,Singapore,10,6.06
